feature_idx,importance_mean,importance_max
388,0.0,0.0
389,0.0,0.0
390,0.0,0.0
391,7.912977027114142e-05,0.0
392,0.0,0.0
393,0.0,0.0
394,0.0008016485581174492,0.0
395,1.0192219421944835e-05,1.1053425683216616e-05
396,0.0,2.0011513314040547e-05
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,0.0,0.0011144264618104154
402,0.0,0.0
403,0.0,0.0
404,0.0,0.0
405,0.0,0.00044951014847769826
406,0.0,0.0
407,0.0,0.0
408,0.0,5.2003831793130796e-05
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,4.679314294745299e-05,0.0
413,1.1090721024877645e-05,0.000358554206693291
414,0.000105000591350042,0.0
415,0.0,0.0
416,2.6745882562615653e-05,0.0
417,0.0001718342528593811,0.0
418,0.0,7.011409510265697e-06
419,0.002210507793352008,8.911493192003531e-06
420,1.8338437869467518e-05,3.136401435106316e-05
421,0.0,1.972073223441839e-06
422,0.0,0.0
423,0.0,2.2140421311963688e-05
424,0.0,0.0
425,1.8639164045453073e-05,0.0
426,0.0,0.0
427,0.0,0.000793905583083291
428,0.0,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.005124211875213818
433,0.0,0.0
434,0.0,0.0
435,0.0012273870513308794,0.0
436,0.0,0.0
437,0.0,0.0003596544509160925
438,0.0,0.0
439,0.0,0.0
440,0.0,5.504160643216561e-05
441,0.0,0.00018492913889614019
442,0.0,0.0
443,0.0,3.1267803966660393e-06
444,0.0,0.0
445,0.0,0.005164177092903463
446,0.0,3.986586393280463e-05
447,0.0,2.278066296474373e-07
448,0.0,0.0
449,2.7967194182565436e-06,4.849781127466651e-06
450,0.0,0.0
451,4.805816252800551e-06,2.057135570794344e-06
452,0.0,0.0
453,0.0,0.0008014212461950427
454,0.0,0.0
455,0.000503109369892627,2.4184844964607197e-06
456,4.9449175342240116e-06,0.0
457,0.0,0.0
458,0.0,0.0
459,3.308637723834677e-05,0.0
460,0.0,0.0
461,0.0044896380827677525,0.0
462,0.0,1.4783215328035029e-05
463,0.0,0.0
464,0.0,0.0
465,0.0,1.7778126692230052e-06
466,8.846355432813818e-05,0.0
467,0.0013450078560378065,9.018998720090498e-07
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.0,0.00017378747948069675
472,2.8839980421418494e-06,0.0
473,0.0,0.0
474,1.6636452743444931e-06,0.0
475,0.0,0.0
476,0.0,0.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,0.0,9.92319790053774e-06
481,0.0,0.0016639333808879284
482,0.0,0.0
483,0.0,0.0
484,4.104221493683078e-05,0.0
485,0.0005073573099533943,8.293685333972627e-06
486,0.0001395681903126057,0.0007851452332794328
487,4.687170413407413e-06,0.00029611454747447915
488,0.0,0.0
489,4.986811556260694e-05,0.0
490,0.0,8.913268208165061e-06
491,0.0004697086408056996,0.00028602040584453127
492,0.0,0.0
493,0.0,0.0
494,4.304569129916754e-06,0.00034263483894226903
495,6.267388118430973e-05,0.0
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.00037516755919734184,1.5609350521117449e-06
500,0.0,2.0391942763870414e-05
501,0.0,0.0
502,0.0,0.0
503,8.22017350318757e-06,0.0
504,0.0,1.3266148214990443e-06
505,0.0,0.0
